2026-02-26 13:11:13 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 19:46:57 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/README.md "HTTP/1.1 200 OK"
2026-02-26 19:46:57 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:46:57 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json "HTTP/1.1 200 OK"
2026-02-26 19:46:58 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:46:58 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-02-26 19:46:58 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-02-26 19:46:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:46:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-02-26 19:46:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:46:59 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-02-26 19:47:00 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:47:00 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-26 19:47:00 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-26 19:47:01 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-26 19:47:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 19:47:01 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-02-26 19:47:01 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-02-26 19:47:01 | INFO | app.ml.inference.embedder | Embedding model loaded
2026-02-26 19:50:27 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 19:54:20 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 19:55:03 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 19:59:03 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 20:00:32 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 20:00:32 | ERROR | fastapi | Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2026-02-26 20:00:56 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 20:14:16 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 20:19:56 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 20:27:49 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 21:05:01 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 21:09:41 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:09:41 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:09:41 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:09:41 | ERROR | app.graph.builder | Graph build failed: 'Startup' object has no attribute 'stage'
2026-02-26 21:10:15 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:10:15 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:10:15 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:10:15 | ERROR | app.graph.builder | Graph build failed: 'Startup' object has no attribute 'stage'
2026-02-26 21:13:31 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 21:22:25 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:22:25 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:22:25 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:22:25 | ERROR | app.graph.builder | Graph build failed: (psycopg2.errors.UndefinedColumn) column startups.stage does not exist
LINE 1: ...s_domain, startups.industry AS startups_industry, startups.s...
                                                             ^

[SQL: SELECT startups.name AS startups_name, startups.description AS startups_description, startups.domain AS startups_domain, startups.industry AS startups_industry, startups.stage AS startups_stage, startups.tech_stack AS startups_tech_stack, startups.product_stage AS startups_product_stage, startups.founder_id AS startups_founder_id, startups.innovation_score AS startups_innovation_score, startups.team_size AS startups_team_size, startups.website AS startups_website, startups.github_url AS startups_github_url, startups.linkedin_url AS startups_linkedin_url, startups.location AS startups_location, startups.created_at AS startups_created_at, startups.updated_at AS startups_updated_at, startups.id AS startups_id 
FROM startups]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-02-26 21:38:25 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 21:47:14 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:47:14 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:47:14 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:47:14 | ERROR | app.graph.builder | Graph build failed: 'Startup' object has no attribute 'stage'
2026-02-26 21:50:32 | INFO | app.db.session | Connecting to database: localhost:5432
2026-02-26 21:50:53 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:50:53 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:50:53 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:50:53 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:50:53 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:50:53 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:52 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:52 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:52 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:52 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:52 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:52 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:52 | INFO | app.ml.inference.embedder | Loading embedding model...
2026-02-26 21:55:52 | INFO | sentence_transformers.SentenceTransformer | Use pytorch device_name: cpu
2026-02-26 21:55:52 | INFO | sentence_transformers.SentenceTransformer | Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 21:55:53 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:53 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json "HTTP/1.1 200 OK"
2026-02-26 21:55:53 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:53 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/README.md "HTTP/1.1 200 OK"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json "HTTP/1.1 200 OK"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:54 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-02-26 21:55:55 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-02-26 21:55:55 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:55 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-02-26 21:55:55 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:55 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-02-26 21:55:56 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:56 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-26 21:55:56 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-26 21:55:56 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-26 21:55:57 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-26 21:55:57 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-02-26 21:55:57 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-02-26 21:55:57 | INFO | app.ml.inference.embedder | Embedding model loaded
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.ml.inference.innovation_predictor | Innovation model loaded
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:57 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:57 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:57 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:57 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:57 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:58 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:58 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 10 mentor nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 8 alumni nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 6 startup nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 59 edges
2026-02-26 21:55:58 | INFO | app.graph.builder | Graph built: 25 nodes, 50 edges
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | ERROR | app.ml.inference.innovation_predictor | Model prediction failed: X has 7 features, but RandomForestRegressor is expecting 8 features as input.
2026-02-26 21:55:58 | INFO | app.graph.centrality | Degree centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Betweenness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Closeness centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Eigenvector centrality computed
2026-02-26 21:55:58 | INFO | app.graph.centrality | Composite centrality computed
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.pagerank | PageRank computed successfully
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 25 student nodes
2026-02-26 21:55:58 | INFO | app.graph.builder | Added 10 mentor nodes
